t_s,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps,temp_c
2.4556,0.9167,-0.4182,-0.0730,2.481,-2.504,-1.847,25.94
2.4590,0.9126,-0.4148,-0.0791,2.634,-2.908,-2.115,25.50
2.4636,0.9175,-0.4170,-0.0796,7.977,-12.603,-3.405,25.94
2.4750,0.9155,-0.4146,-0.0725,2.412,-4.038,-3.702,25.98
2.4868,0.9211,-0.4148,-0.0725,2.641,-2.794,-1.153,25.74
2.4949,0.9158,-0.4229,-0.0759,2.359,-2.641,-0.015,25.79
2.5042,0.9072,-0.4248,-0.0796,2.282,-2.763,-1.542,25.74
2.5168,0.9150,-0.4207,-0.0747,3.000,-3.298,-3.153,25.79
2.5227,0.9219,-0.4177,-0.0740,2.519,-2.771,-2.679,25.74
2.5361,0.9153,-0.4219,-0.0884,3.244,-2.252,-1.053,25.94
2.5547,0.9236,-0.4089,-0.0747,5.282,-3.588,-5.450,25.65
2.5598,0.9375,-0.3992,-0.0496,2.412,-4.153,7.626,25.79
2.5624,0.9263,-0.4019,-0.0601,-6.183,10.756,11.328,25.98
2.5768,0.8862,-0.4404,-0.0928,2.740,-0.985,-4.321,25.65
2.5905,0.9377,-0.4009,-0.0801,2.244,-2.466,-1.649,25.94
2.5956,0.9187,-0.4131,-0.0813,5.214,-8.817,1.634,25.79
2.6077,0.9028,-0.4282,-0.0818,1.824,-2.137,-2.771,25.65
2.6143,0.9246,-0.4097,-0.0820,2.511,-3.092,-3.542,25.98
2.6228,0.9216,-0.4109,-0.0742,2.031,-2.443,2.221,25.79
2.6372,0.9062,-0.4292,-0.0735,2.076,-2.374,-1.679,25.79
2.6532,0.9199,-0.4150,-0.0713,2.206,-2.466,-2.000,25.84
2.6584,0.9155,-0.4153,-0.0737,6.145,-9.763,-1.695,25.41
2.6640,0.9126,-0.4187,-0.0793,7.573,-12.687,-2.252,25.79
2.6763,0.9153,-0.4141,-0.0781,2.076,-2.756,-1.611,25.50
2.6855,0.9116,-0.4167,-0.0718,2.260,-3.130,-0.366,25.46
2.6990,0.9126,-0.4226,-0.0806,2.145,-2.664,-1.229,26.03
2.7057,0.9146,-0.4207,-0.0706,1.252,-0.435,-1.725,25.94
2.7179,0.9155,-0.4175,-0.0747,2.305,-2.588,-2.260,25.50
2.7228,0.9131,-0.4192,-0.0706,6.779,-10.832,-3.718,25.98
2.7367,0.9185,-0.4160,-0.0737,2.053,-2.885,-0.802,25.65
2.7491,0.9121,-0.4233,-0.0708,2.061,-2.359,0.504,25.98
2.7527,0.9143,-0.4180,-0.0737,7.916,-13.702,-1.947,25.74
2.7646,0.9143,-0.4175,-0.0776,1.595,-2.420,-2.588,25.65
2.7741,0.9182,-0.4170,-0.0767,2.046,-2.771,-2.466,25.74
2.7842,0.9199,-0.4175,-0.0764,1.992,-2.427,-1.183,25.74
2.7982,0.9165,-0.4163,-0.0793,2.099,-2.603,-1.489,25.79
2.8079,0.9133,-0.4175,-0.0803,1.832,-2.031,-0.954,25.94
2.8169,0.9153,-0.4233,-0.0701,1.779,-2.191,-0.832,25.79
2.8266,0.9131,-0.4187,-0.0693,3.863,-5.840,-1.809,25.46
2.8336,0.9114,-0.4199,-0.0769,2.000,-2.756,-1.809,25.98
2.8449,0.9155,-0.4192,-0.0732,2.008,-2.496,-1.550,25.98
2.8527,0.9175,-0.4180,-0.0762,1.443,-1.473,-1.244,25.94
2.8656,0.9153,-0.4143,-0.0754,1.969,-2.847,-1.366,25.60
2.8741,0.9126,-0.4199,-0.0764,0.481,-0.519,-1.252,26.03
2.8830,0.9150,-0.4175,-0.0740,1.893,-2.756,-1.603,25.50
2.8937,0.9138,-0.4170,-0.0781,2.229,-3.115,-1.481,25.84
2.9066,0.9189,-0.4177,-0.0713,1.969,-2.771,-1.840,25.79
2.9151,0.9141,-0.4146,-0.0781,2.176,-3.137,-1.863,25.50
2.9283,0.9194,-0.4182,-0.0796,2.137,-3.122,-1.786,25.84
2.9350,0.9148,-0.4177,-0.0764,2.176,-3.527,-1.473,25.84
2.9489,0.9148,-0.4180,-0.0791,2.481,-3.565,-1.527,25.74
2.9590,0.9146,-0.4146,-0.0796,1.863,-2.313,-1.397,25.60
2.9648,0.9155,-0.4170,-0.0833,1.763,-2.947,-2.008,25.79
2.9754,0.9111,-0.4155,-0.0798,2.275,-3.115,-2.427,25.79
2.9858,0.9141,-0.4121,-0.0710,2.160,-3.023,-2.168,25.46
2.9932,0.9138,-0.4150,-0.0688,1.420,-1.603,-1.718,25.60
3.0049,0.9146,-0.4167,-0.0745,2.137,-3.031,-2.260,25.50
3.0179,0.9141,-0.4150,-0.0754,1.954,-2.504,-0.893,25.74
