t_s,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps,temp_c
2.7048,-1.2959,-0.2363,-0.4929,-7.328,-2.427,40.672,29.63
2.7149,-1.2759,-0.2214,-0.5166,9.351,-47.595,38.046,29.67
2.7259,-0.9209,0.0073,-0.3779,16.084,-79.954,40.588,29.53
2.7356,-0.3281,0.4595,-0.1050,3.885,-99.702,59.198,29.63
2.7450,0.0034,0.7505,0.2690,-28.008,-106.901,102.191,29.63
2.7617,0.4517,0.8057,0.3345,-77.565,-122.076,152.313,29.48
2.7663,0.7922,0.8567,0.5662,-107.466,-129.397,178.649,29.63
2.7797,1.5334,0.4272,0.7146,-139.397,-155.084,181.176,29.63
2.7879,1.0798,0.1653,0.8257,-122.611,-216.542,108.023,29.72
2.7942,1.9999,1.5669,1.9999,-201.344,250.130,-124.511,29.48
2.8038,1.9668,-0.9685,1.0247,56.618,44.244,245.863,29.48
2.8126,-0.9370,-0.2241,1.4861,-65.435,-125.962,69.443,29.63
2.8280,1.9999,-0.5220,1.0173,25.924,123.893,-129.130,29.87
2.8350,1.9702,0.1328,1.1252,38.679,128.336,-104.466,29.43
2.8434,1.4663,0.1421,0.8313,17.366,99.786,-28.740,29.67
2.8553,0.8970,0.1826,0.4873,2.267,106.153,1.176,29.29
2.8653,0.4443,0.0122,0.2234,9.466,124.137,-24.611,29.87
2.8725,0.1611,-0.1208,0.0242,20.618,135.695,-43.099,29.67
2.8860,-0.2854,-0.1501,-0.2134,36.092,123.038,-58.588,29.15
2.8951,-0.5576,-0.0237,-0.2405,47.153,91.237,-64.481,29.43
2.9038,-0.6294,0.1917,-0.2766,45.740,55.282,-46.611,29.63
2.9136,-0.7864,0.1938,-0.3179,40.893,23.893,-30.580,29.82
2.9259,-0.9722,0.0520,-0.4556,37.473,-14.122,-18.954,29.53
2.9352,-1.0974,-0.0479,-0.5288,43.229,-48.855,-19.244,29.53
2.9442,-1.1306,-0.0647,-0.5425,49.885,-82.702,-17.031,29.53
2.9549,-1.0195,0.0613,-0.4353,51.756,-116.092,-9.427,29.10
2.9678,-0.6902,0.2122,-0.2058,45.740,-155.313,13.618,29.15
2.9788,-0.2305,0.2510,-0.0903,30.427,-181.901,43.153,29.53
2.9862,0.4016,0.2683,0.0930,15.939,-198.870,76.885,29.43
2.9980,1.2104,0.2751,0.3313,3.786,-201.504,99.267,29.67
3.0055,1.9238,0.1848,0.5852,-1.557,-187.542,104.832,29.53
3.0150,1.6479,0.3765,1.9999,12.221,-244.779,-31.405,29.19
3.0275,1.9999,-1.4197,-2.0000,42.244,250.130,-250.137,29.67
3.0372,-0.1958,1.5608,1.9999,198.672,17.122,250.130,29.63
3.0475,0.6182,0.2280,0.7683,-61.450,-80.641,38.473,29.53
3.0598,1.9999,-0.0725,0.9353,75.069,112.534,-55.496,30.01
3.0647,1.9999,-0.0696,0.9841,104.771,115.252,-43.061,29.63
3.0831,1.8071,0.0796,0.6697,70.206,93.908,-20.656,29.43
3.0855,1.1521,0.5730,0.5959,53.588,109.366,-5.023,29.63
3.0948,0.7739,0.5264,0.3438,38.534,134.473,-8.725,29.67
3.1188,0.0261,0.1519,-0.0686,15.679,153.084,5.023,29.82
3.1278,-0.8279,-0.0833,-0.3796,20.595,108.099,2.435,29.53
3.1342,-1.0083,-0.0300,-0.4255,18.527,79.817,3.992,29.43
3.1435,-1.1138,0.0623,-0.4253,19.496,41.992,8.458,29.87
3.1460,-1.1917,0.1479,-0.4185,11.573,4.939,14.832,29.72
3.1604,-1.2478,0.0938,-0.4878,7.466,-28.443,19.748,29.34
3.1645,-1.3591,0.0044,-0.5513,7.511,-55.985,20.794,29.34
3.1734,-1.3696,-0.0210,-0.6152,20.603,-98.336,17.137,29.43
3.1886,-0.9973,0.3345,-0.3850,18.908,-149.198,25.351,29.63
3.1993,-0.5466,0.5261,-0.1899,0.496,-183.450,44.740,29.53
3.2027,-0.2134,0.5947,-0.0977,-7.344,-208.229,59.130,29.53
3.2201,1.1565,0.5476,0.2473,-53.473,-249.443,96.145,29.15
3.2243,1.3289,0.5459,0.3086,-65.115,-243.771,101.038,29.72
3.2333,1.9999,1.9999,1.9999,-250.137,106.061,-250.137,29.67
3.2465,1.9999,-2.0000,-2.0000,178.985,54.168,128.412,29.63
3.2567,-2.0000,1.9999,1.9999,31.580,-204.046,250.130,29.15
3.2689,1.6177,-1.1506,-1.2717,-46.344,-16.733,-71.382,29.63
3.2754,1.9999,-0.7439,0.1677,59.260,37.298,-59.298,29.63
3.2873,1.9534,-0.0115,1.1377,84.206,10.420,-45.771,30.01
3.2994,1.9575,0.5234,0.7502,31.511,80.863,-22.893,29.34
3.3048,1.7480,0.6375,0.6902,19.878,107.718,-17.763,29.63
3.3166,1.0344,0.4670,0.4246,7.939,131.351,1.084,29.34
3.3287,0.1504,0.1162,-0.0029,-3.565,140.244,-5.985,29.87
