t_s,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps,temp_c
1.4844,0.9844,-0.2222,-0.0679,1.992,-2.076,-1.382,25.50
1.4935,0.9839,-0.2275,-0.0645,2.511,-2.664,-1.252,25.79
1.5063,0.9841,-0.2236,-0.0698,1.985,-2.046,-1.206,25.94
1.5158,0.9839,-0.2300,-0.0696,2.183,-2.832,-1.229,25.79
1.5229,0.9805,-0.2288,-0.0635,0.885,0.092,-1.275,25.65
1.5364,0.9805,-0.2288,-0.0725,2.115,-2.458,-1.115,25.50
1.5501,0.9834,-0.2234,-0.0625,2.115,-2.802,-1.595,25.74
1.5524,0.9841,-0.2158,-0.0652,-3.496,10.710,-0.122,25.84
1.5647,0.9812,-0.2246,-0.0549,2.053,-2.679,-1.489,25.84
1.5779,0.9824,-0.2278,-0.0706,1.985,-2.374,-0.557,25.79
1.5829,0.9812,-0.2339,-0.0732,1.573,-1.015,-0.557,25.74
1.5936,0.9851,-0.2273,-0.0759,2.023,-2.405,-1.710,25.79
1.6047,0.9871,-0.2300,-0.0640,2.267,-2.519,-1.076,25.74
1.6146,0.9822,-0.2302,-0.0662,2.084,-3.107,-1.450,26.03
1.6236,0.9812,-0.2271,-0.0593,2.313,-2.718,-2.023,25.65
1.6334,0.9812,-0.2253,-0.0630,2.336,-2.771,-0.969,25.50
1.6443,0.9812,-0.2205,-0.0635,2.168,-2.504,-1.382,25.98
1.6683,0.9827,-0.2209,-0.0679,1.969,-2.504,-1.053,25.50
1.6725,0.9812,-0.2239,-0.0645,6.092,-9.763,-1.664,25.74
1.6821,0.9827,-0.2290,-0.0664,2.351,-2.954,-1.107,25.98
1.6889,0.9802,-0.2305,-0.0632,6.733,-11.305,-1.985,25.74
1.6929,0.9841,-0.2341,-0.0659,0.641,-0.183,-0.763,25.60
1.7090,0.9810,-0.2266,-0.0664,2.000,-2.534,-1.870,25.65
1.7136,0.9844,-0.2246,-0.0603,1.000,-0.489,-1.519,25.74
