t_s,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps,temp_c
1.8999,0.1448,-0.3032,-1.6770,52.985,-12.771,-130.153,27.33
1.9049,-0.0239,-0.1646,-1.7126,54.466,-7.015,-109.863,27.61
1.9228,0.0242,-0.1545,-1.8176,65.863,48.595,-80.985,28.04
1.9255,-0.2136,0.0076,-1.6003,71.321,46.366,-58.885,27.85
1.9372,-0.4800,-0.0684,-1.6604,87.710,63.252,-48.992,27.76
1.9443,-0.4480,-0.2444,-1.8550,90.260,85.840,-51.534,27.71
1.9553,-0.5520,-0.0159,-1.8889,94.580,85.511,-23.565,28.24
1.9750,-0.5413,0.2629,-1.5791,97.664,102.031,-33.901,27.90
1.9780,-0.3630,0.2441,-1.4348,100.611,95.809,-50.244,27.95
1.9876,-0.2205,-0.0051,-1.5315,101.198,87.435,-79.443,28.04
1.9949,-0.0906,-0.2258,-1.6147,103.458,93.397,-97.214,27.85
2.0083,0.0601,-0.7705,-1.6526,106.489,96.626,-112.618,28.04
2.0139,0.0242,-0.9851,-1.6592,110.863,97.656,-133.099,27.90
2.0231,0.0349,-0.9099,-1.5974,113.832,96.229,-162.015,28.14
2.0408,-0.0981,-0.4102,-1.2188,114.053,84.344,-147.374,27.90
2.0468,-0.1130,-0.4055,-1.1716,108.794,92.939,-143.878,27.57
2.0530,-0.0801,-0.2915,-1.0552,108.450,77.206,-114.038,27.57
2.0638,-0.1736,-0.1165,-0.8774,99.870,72.954,-82.550,28.09
2.0780,-0.0310,0.0186,-0.7190,83.275,70.695,-49.939,27.76
2.0857,-0.0081,-0.0398,-0.4724,72.901,61.695,-28.740,27.52
2.0959,0.4150,-0.2837,-0.2742,71.847,57.168,-19.573,27.95
2.1077,0.3298,-0.4790,-0.0269,54.313,39.870,5.992,27.61
2.1134,0.1240,-0.8005,-0.0195,42.779,7.489,7.901,27.57
2.1264,-0.1658,-0.8235,-0.2554,27.870,-19.405,-6.618,27.85
2.1421,-0.2664,-0.3125,-0.3286,6.336,-45.382,-13.580,27.90
2.1471,-0.1321,-0.0122,-0.4312,-12.206,-56.870,-18.985,28.09
2.1569,0.1057,0.2356,-0.4634,-35.802,-79.389,-15.809,28.24
2.1638,0.2209,0.3931,-0.4585,-54.695,-85.344,-10.092,27.37
2.1731,0.3523,0.4358,-0.3987,-74.206,-97.947,15.779,28.09
2.1834,0.2336,0.2422,-0.3315,-89.298,-102.771,34.969,27.37
2.1979,0.0471,0.1174,-0.2397,-99.198,-117.084,45.840,27.85
2.2037,0.1172,0.0054,-0.2078,-113.748,-124.336,36.359,27.61
2.2152,0.1555,-0.1479,-0.3203,-125.634,-132.168,44.649,28.04
2.2314,0.2419,-0.1729,-0.4321,-134.725,-136.595,59.893,28.04
2.2351,0.2402,-0.1313,-0.5171,-142.794,-137.313,68.115,28.09
2.2441,0.2148,-0.1448,-0.6399,-151.237,-146.672,71.191,27.95
2.2553,0.2385,-0.1921,-0.7097,-160.969,-150.412,70.710,27.71
2.2688,0.1895,-0.2197,-0.7742,-172.282,-155.160,72.122,27.85
2.2791,0.1614,-0.2585,-0.7979,-181.183,-157.489,70.511,28.24
2.2850,0.1472,-0.3396,-0.8552,-189.740,-165.053,64.313,27.85
2.2960,0.0967,-0.3994,-0.9211,-198.015,-172.374,56.366,27.85
2.3042,0.1279,-0.3945,-0.9719,-204.389,-173.763,49.527,28.04
2.3150,0.1963,-0.3914,-1.0825,-211.527,-175.023,43.115,28.14
2.3297,0.2292,-0.3635,-1.1919,-217.206,-174.985,41.328,27.61
2.3356,0.2397,-0.3987,-1.3186,-220.931,-176.267,41.122,27.85
2.3469,0.2717,-0.3708,-1.3936,-225.481,-175.420,41.710,27.37
2.3562,0.2532,-0.3770,-1.4233,-228.305,-176.321,44.176,27.71
2.3626,0.2373,-0.3479,-1.4153,-232.695,-171.595,46.260,27.61
2.3781,0.2439,-0.2900,-1.4299,-240.466,-165.542,62.450,27.95
2.3846,0.1904,-0.3274,-1.4551,-242.672,-156.046,72.618,28.04
2.3978,0.2695,-0.3479,-1.5261,-250.137,-139.344,98.992,27.61
2.4027,0.1584,-0.4087,-1.4832,-247.496,-141.122,98.435,27.85
2.4189,0.1831,-0.4675,-1.5540,-249.695,-129.779,112.985,27.85
2.4254,0.1196,-0.4912,-1.6194,-246.115,-118.802,125.908,27.52
2.4327,0.0481,-0.6050,-1.6240,-242.382,-111.038,133.008,28.09
2.4463,0.0759,-0.6970,-1.5369,-231.840,-96.924,146.977,27.57
2.4563,0.0872,-0.9111,-1.5195,-215.649,-80.916,151.160,27.95
2.4639,0.1902,-0.9651,-1.5164,-194.466,-62.443,162.183,27.71
2.4741,0.1025,-1.1584,-1.5530,-168.725,-54.282,169.809,27.85
2.4873,0.0007,-1.4448,-1.4451,-133.450,-48.939,173.573,27.95
2.4946,0.4155,-1.7039,-1.3877,-109.237,-25.534,197.588,27.95
2.5060,-0.0225,-1.7700,-0.9614,-77.847,1.954,172.809,27.90
2.5162,-0.0051,-1.7134,-0.8279,-39.962,-1.046,172.168,27.33
2.5277,0.0205,-1.7053,-0.8682,12.031,3.153,141.916,28.04
2.5366,0.3315,-2.0000,-1.0876,47.252,13.099,139.481,27.18
2.5465,0.5979,-1.8667,-0.8801,82.405,43.588,140.573,27.57
2.5563,0.4319,-1.9937,-0.8181,120.679,46.832,125.916,27.95
2.5626,0.4858,-1.8250,-1.1057,144.305,62.359,115.473,27.61
2.5843,-0.3840,1.9875,-2.0000,156.695,157.351,71.786,27.76
2.5870,-0.3120,1.9999,-1.8872,159.244,91.969,78.611,27.57
2.5968,0.3115,1.2639,-1.8337,133.908,59.962,197.733,28.04
2.6054,0.9612,0.0002,-1.7214,149.099,97.992,250.130,28.09
2.6159,0.4617,-0.6416,-1.5139,183.977,121.023,250.130,27.52
2.6260,-0.0212,-0.5271,-0.5918,189.832,128.939,250.130,27.76
2.6356,-0.2842,-0.4392,-0.7876,175.901,62.969,242.840,27.57
2.6461,-0.3147,-1.1553,-0.9663,165.168,64.519,194.267,27.71
2.6559,-0.3721,-1.5642,-0.9629,153.969,46.992,177.069,28.04
2.6648,-0.0259,-1.4177,-0.9387,125.519,62.832,136.779,27.61
2.6754,-0.4443,-1.5796,-0.5979,120.611,8.977,102.611,27.71
2.6833,-0.1738,-1.5457,-0.8242,124.534,-3.168,42.214,27.85
2.6965,0.1245,-0.5830,-0.9565,113.664,-37.092,5.557,27.95
2.7076,-0.1917,-0.4907,-1.0039,102.351,-41.168,-33.611,28.14
2.7139,-0.0032,-0.5474,-0.9475,92.550,-54.656,-95.359,27.61
2.7266,0.1365,-0.6287,-0.9260,79.931,-56.901,-97.000,27.95
2.7352,0.0845,-0.5720,-1.0591,76.427,-59.466,-93.031,27.33
2.7467,0.1433,-0.4409,-1.1758,67.809,-60.183,-108.763,28.09
2.7571,0.1602,-0.4666,-1.1929,60.069,-53.290,-118.008,27.90
2.7660,0.2925,-0.3022,-1.1775,56.252,-37.618,-84.626,27.61
2.7742,0.1099,-0.1443,-1.1248,52.595,-36.634,-47.847,27.71
2.7834,-0.0225,-0.0869,-1.0811,51.458,-36.130,-37.107,27.57
2.7972,-0.1333,-0.1655,-1.0632,44.916,-33.939,-14.718,27.90
2.8042,-0.1089,-0.2761,-1.0488,47.840,-42.389,-1.985,27.95
2.8156,0.0027,-0.4077,-1.0137,42.786,-35.366,13.824,27.85
2.8287,-0.0547,-0.4702,-1.0312,41.160,-32.176,14.794,28.09
2.8337,-0.0686,-0.4553,-1.0388,39.130,-30.916,5.794,27.61
2.8468,-0.1125,-0.4375,-1.0256,35.924,-28.153,-16.298,27.90
2.8555,-0.0854,-0.3687,-0.9612,34.947,-24.870,-24.115,27.57
2.8632,-0.1262,-0.4561,-1.0391,37.229,-21.198,-27.924,27.52
2.8811,-0.0039,-0.2991,-1.1018,39.870,-10.099,-23.183,27.71
2.8837,0.0168,-0.2412,-1.0894,45.137,-15.504,-17.328,27.71
2.8934,0.0476,-0.2729,-1.0618,42.344,-1.481,-3.305,27.61
2.9026,0.0208,-0.4185,-1.0813,43.748,5.061,-2.061,27.90
2.9145,-0.0913,-0.4031,-1.0576,47.069,5.336,-0.427,27.90
2.9294,-0.1667,-0.4595,-1.0208,47.832,3.901,-4.298,27.76
2.9347,-0.1665,-0.4507,-1.0667,48.985,0.863,-12.626,27.52
2.9483,-0.1279,-0.3911,-0.9639,55.458,-6.229,-19.198,27.71
2.9581,-0.0645,-0.5068,-1.0100,57.000,-13.550,-34.198,28.14
2.9647,0.0791,-0.4951,-1.0283,56.779,-14.122,-40.519,27.95
2.9775,-0.0686,-0.5347,-1.0298,58.313,-17.893,-59.198,27.71
2.9862,-0.0320,-0.4204,-0.9841,60.649,-17.290,-68.244,27.85
2.9967,-0.0623,-0.4167,-0.9548,61.229,-15.290,-66.282,28.14
3.0053,-0.0698,-0.4351,-0.9573,60.649,-13.183,-67.771,27.71
3.0157,-0.1348,-0.4778,-0.9568,63.038,-15.252,-61.389,27.71
3.0301,-0.0737,-0.3779,-0.9902,63.977,-12.313,-56.969,27.61
3.0346,-0.0645,-0.4172,-0.9927,64.733,-8.664,-50.588,27.52
3.0452,-0.0276,-0.3606,-0.9629,63.794,-0.855,-37.779,28.04
3.0549,-0.0842,-0.4746,-0.9417,65.046,-4.198,-38.023,28.04
3.0636,-0.0479,-0.5347,-0.9866,65.901,2.206,-36.382,28.04
3.0788,-0.0464,-0.5505,-0.9507,66.359,1.702,-30.809,28.04
3.0848,0.0083,-0.5508,-0.9729,67.573,0.763,-19.679,28.04
3.0991,0.0234,-0.7053,-0.9741,65.321,0.878,-29.763,27.57
3.1027,0.0137,-0.7439,-0.9609,67.115,-3.359,-42.092,28.04
3.1175,-0.0667,-0.6887,-0.9265,64.908,0.626,-52.473,27.76
3.1234,-0.0833,-0.7112,-0.9766,65.008,-4.305,-62.321,27.71
3.1331,-0.0557,-0.7075,-0.9810,65.275,-10.397,-74.015,27.95
3.1457,-0.1211,-0.7510,-1.1094,66.023,-17.321,-90.519,27.71
3.1552,0.0356,-0.6506,-1.1655,65.008,-12.061,-104.107,28.04
3.1643,-0.0803,-0.6663,-1.1873,66.412,-19.611,-116.137,27.61
3.1755,-0.0781,-0.5669,-1.1663,69.160,-22.221,-111.389,27.61
3.1876,0.0608,-0.5415,-1.3098,66.947,-25.160,-129.710,27.76
3.1928,0.0320,-0.5815,-1.2957,70.282,-23.771,-136.977,27.76
3.2039,0.1240,-0.5916,-1.2698,68.137,-12.992,-142.916,27.71
3.2134,0.0007,-0.5686,-1.4470,72.435,-9.023,-147.176,27.90
3.2289,-0.0828,-0.5276,-1.4807,76.038,-6.771,-141.740,27.95
3.2326,0.0037,-0.3162,-1.4802,74.328,3.107,-143.214,27.71
3.2444,-0.0752,-0.4861,-1.5144,78.710,0.412,-139.084,27.52
3.2572,0.0837,-0.4563,-1.6499,80.931,11.588,-132.763,27.76
3.2690,-0.0459,-0.2969,-1.6306,84.359,23.031,-119.656,27.90
3.2850,-0.0835,-0.1208,-1.5986,86.260,38.794,-70.550,28.09
3.2877,-0.0518,-0.1604,-1.6663,89.183,32.977,-75.496,28.04
3.2992,-0.0640,-0.1401,-1.5935,84.756,57.573,-61.244,28.09
3.3054,-0.2742,-0.1121,-1.6287,84.351,70.374,-62.626,27.37
3.3141,-0.3159,-0.1279,-1.6714,92.687,71.092,-64.832,27.52
3.3271,-0.2527,0.0869,-1.8586,94.153,78.672,-75.916,27.90
3.3367,-0.3694,0.3047,-2.0000,94.046,78.702,-73.954,28.09
3.3452,-0.3015,0.4097,-1.9417,85.534,89.802,-72.901,27.85
3.3550,-0.1226,0.2249,-1.6768,79.679,88.351,-67.565,27.61
3.3658,0.0757,-0.5066,-1.4905,77.389,97.435,-79.382,28.04
3.3764,0.0994,-1.0181,-1.4265,85.313,110.794,-86.145,27.90
3.3829,-0.0425,-0.9998,-1.4094,96.344,108.130,-91.160,27.52
3.3994,-0.2678,-0.8000,-1.0579,110.702,90.641,-76.779,27.71
3.4042,-0.3398,-0.6365,-0.9875,118.511,81.611,-65.779,28.04
3.4157,-0.3081,-0.5410,-1.0068,113.588,77.420,-33.053,28.04
3.4239,-0.2766,-0.4099,-0.9109,107.924,75.718,-9.084,28.09
3.4427,-0.1399,-0.3047,-0.6309,89.679,57.916,-7.038,27.61
3.4475,0.0681,-0.5195,-0.5588,94.794,53.282,-1.313,27.90
3.4574,0.2627,-0.3110,-0.2380,78.733,56.519,25.779,27.71
